ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
90649,Pak Hyon-Suk,F,23.0,155.0,63.0,North Korea,PRK,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Middleweight,Gold
90781,Ireneusz Paliski,M,28.0,181.0,86.5,Poland,POL,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
90781,Ireneusz Paliski,M,32.0,181.0,86.5,Poland,POL,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
91903,Mincho Pashov,M,18.0,166.0,67.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Lightweight,Bronze
93699,Oleksandr Ivanovych Perviy,M,19.0,167.0,74.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Middleweight,Silver
93706,Nikolaj Pealov,M,22.0,167.0,69.0,Bulgaria,BUL,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Featherweight,Silver
93706,Nikolaj Pealov,M,26.0,167.0,69.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Bantamweight,Bronze
93706,Nikolaj Pealov,M,30.0,167.0,69.0,Croatia,CRO,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Featherweight,Gold
93706,Nikolaj Pealov,M,34.0,167.0,69.0,Croatia,CRO,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Lightweight,Bronze
94100,Aleksey Aleksandrovich Petrov,M,21.0,170.0,92.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
94100,Aleksey Aleksandrovich Petrov,M,26.0,170.0,92.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
94711,Gastone Pierini,M,32.0,167.0,66.5,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Weightlifting Men's Lightweight,Bronze
94784,Alberto Pigaiani,M,28.0,174.0,131.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Heavyweight,Bronze
95185,Gleb Olegovich Pisarevsky,M,28.0,182.0,108.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Heavyweight,Bronze
95545,Rudolf Vladimirovich Plyukfelder (-Pflugfelder),M,36.0,172.0,83.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
95615,Svetlana Nikolayevna Podobedova,F,26.0,165.0,75.0,Kazakhstan,KAZ,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Heavyweight,Gold
95820,Duan Poliaik,M,25.0,165.0,82.0,Czechoslovakia,TCH,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
95926,Udomporn Polsak,F,22.0,150.0,53.0,Thailand,THA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Featherweight,Gold
96202,Valentina Vadimovna Popova,F,27.0,164.0,67.5,Russia,RUS,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Middleweight,Silver
96202,Valentina Vadimovna Popova,F,31.0,164.0,67.5,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Heavyweight,Bronze
97345,"Vclav Penika, Sr.",M,25.0,170.0,104.0,Czechoslovakia,TCH,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight,Silver
97345,"Vclav Penika, Sr.",M,29.0,170.0,104.0,Czechoslovakia,TCH,1936 Summer,1936,Summer,Berlin,Weightlifting,Weightlifting Men's Heavyweight,Silver
98206,Karl-Heinz Radschinsky,M,31.0,160.0,75.0,West Germany,FRG,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Middleweight,Gold
98217,Gelu Radu,M,26.0,156.0,60.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Featherweight,Silver
98495,Nidzhat Aliyevich Rakhimov,M,22.0,176.0,77.0,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middleweight,Gold
98498,"Sultanbai Saburovych ""Sultan"" Rakhmanov",M,30.0,188.0,145.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
99326,Ihor Anatoliyovych Razoronov,M,34.0,181.0,105.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Heavyweight,Silver
99478,Serge Yvan Arthur Reding (Grard-),M,26.0,173.0,140.0,Belgium,BEL,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Heavyweight,Silver
100282,Hossein Reza Zadeh,M,22.0,185.0,155.0,Iran,IRI,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
100282,Hossein Reza Zadeh,M,26.0,185.0,155.0,Iran,IRI,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
100354,Ri Song-Hui,F,21.0,152.0,55.5,North Korea,PRK,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,Silver
100354,Ri Song-Hui,F,25.0,152.0,55.5,North Korea,PRK,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Lightweight,Silver
100795,David Adamovich Rigert,M,29.0,174.0,92.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
100814,Charles Jean Rigoulot,M,20.0,173.0,82.0,France,FRA,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
100873,Rim Jong-Sim,F,19.0,162.0,75.0,North Korea,PRK,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Light-Heavyweight,Gold
100873,Rim Jong-Sim,F,23.0,162.0,75.0,North Korea,PRK,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,Gold
101488,Sarah Elizabeth Robles,F,28.0,178.0,141.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,Bronze
102805,Kianoush Rostami,M,21.0,177.0,85.0,Iran,IRI,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
102805,Kianoush Rostami,M,25.0,177.0,85.0,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
103203,Israel Jos Rubio Rivero,M,23.0,165.0,68.0,Venezuela,VEN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Featherweight,Bronze
103461,Raema Lisa Rumbewas,F,19.0,149.0,53.0,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Flyweight,Silver
103461,Raema Lisa Rumbewas,F,23.0,149.0,53.0,Indonesia,INA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Featherweight,Silver
103553,Yanko Rusev Rusev,M,21.0,164.0,67.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Lightweight,Gold
103698,Tadeusz Rutkowski,M,25.0,185.0,117.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Heavyweight,Bronze
103698,Tadeusz Rutkowski,M,29.0,185.0,117.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
103809,Ryang Chun-Hwa,F,21.0,147.0,48.0,North Korea,PRK,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Flyweight,Bronze
103818,Andrey Anatolyevich Rybakov,M,22.0,172.0,85.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
103818,Andrey Anatolyevich Rybakov,M,26.0,172.0,85.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
103936,Sa Jae-Hyeok,M,23.0,168.0,77.0,South Korea,KOR,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Middleweight,Gold
104009,Leonidas Sabanis,M,24.0,160.0,60.0,Greece,GRE,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Bantamweight,Silver
104009,Leonidas Sabanis,M,28.0,160.0,60.0,Greece,GRE,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Featherweight,Silver
104281,Taner Sar,M,19.0,171.0,77.0,Turkey,TUR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middleweight,Gold
104344,Asaad Said Saif,M,21.0,176.0,104.5,Qatar,QAT,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Heavyweight,Bronze
104523,Harold Toshiyuki Sakata,M,28.0,173.0,81.0,United States,USA,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
104650,Diego Fernando Salazar Quintero,M,27.0,163.0,62.0,Colombia,COL,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Featherweight,Silver
104740,Behdad Salimi Kordasiabi,M,22.0,192.0,160.0,Iran,IRI,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
104990,Sara Ahmed Samir,F,18.0,155.0,58.0,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze
105811,Yurik Sarkisyan,M,18.0,167.0,59.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Bantamweight,Silver
106493,Viktors erbatihs,M,29.0,181.0,145.0,Latvia,LAT,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
106493,Viktors erbatihs,M,33.0,181.0,145.0,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
106719,"Norbert ""Norb"" Schemansky",M,24.0,181.0,105.5,United States,USA,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Heavyweight,Silver
106719,"Norbert ""Norb"" Schemansky",M,28.0,181.0,105.5,United States,USA,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
106719,"Norbert ""Norb"" Schemansky",M,36.0,181.0,105.5,United States,USA,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Heavyweight,Bronze
106719,"Norbert ""Norb"" Schemansky",M,40.0,181.0,105.5,United States,USA,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Heavyweight,Bronze
107303,Heinrich Schneidereit,M,21.0,170.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, One Hand",Bronze
107303,Heinrich Schneidereit,M,21.0,170.0,82.0,Germany,GER,1906 Summer,1906,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Bronze
108463,Boris Sergeyevich Selitsky,M,30.0,164.0,83.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
108504,Humberto Selvetti,M,20.0,180.0,139.0,Argentina,ARG,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Heavyweight,Bronze
108504,Humberto Selvetti,M,24.0,180.0,139.0,Argentina,ARG,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Heavyweight,Silver
108538,Krastyu Semerdzhiev,M,22.0,179.0,107.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Heavyweight,Silver
108613,Daniel Charles Thodule Senet,M,23.0,162.0,66.0,France,FRA,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Lightweight,Silver
109004,Marek Seweryn,M,22.0,160.0,63.5,Poland,POL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Featherweight,Bronze
109149,Marina Vladimirovna Shainova,F,22.0,156.0,58.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Lightweight,Silver
109223,"Dimit'ri ""Dito"" Shanidze",M,31.0,158.0,60.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Featherweight,Silver
109223,"Dimit'ri ""Dito"" Shanidze",M,35.0,158.0,60.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Featherweight,Silver
109338,Valery Petrovich Shary,M,29.0,174.0,84.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
109586,"David Joseph ""Dave"" Sheppard",M,24.0,170.0,90.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
109688,Shi Zhiyong,M,22.0,168.0,70.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Lightweight,Gold
109689,Shi Zhiyong,M,24.0,160.0,69.0,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Featherweight,Gold
109924,Marina Ivanovna Shkermankova,F,22.0,161.0,69.0,Belarus,BLR,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Light-Heavyweight,Bronze
109979,Atanas Shopov,M,20.0,177.0,90.0,Bulgaria,BUL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
109979,Atanas Shopov,M,24.0,177.0,90.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
110294,Krzysztof Siemion,M,26.0,168.0,83.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
110594,Anselmo Silvino,M,26.0,165.0,75.0,Italy,ITA,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middleweight,Bronze
111381,Pimsiri Sirikaew,F,22.0,152.0,58.0,Thailand,THA,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Lightweight,Silver
111381,Pimsiri Sirikaew,F,26.0,152.0,58.0,Thailand,THA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,Silver
111571,Nataliya Anatolivna Skakun,F,23.0,160.0,60.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Middleweight,Gold
111694,Jaroslav Skobla,M,29.0,178.0,83.0,Czechoslovakia,TCH,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Heavyweight,Bronze
111694,Jaroslav Skobla,M,33.0,178.0,83.0,Czechoslovakia,TCH,1932 Summer,1932,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight,Gold
111880,Winarni Binti Slamet,F,24.0,155.0,51.0,Indonesia,INA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Featherweight,Bronze
111964,Oksana Nikolayevna Slivenko,F,21.0,164.0,69.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Light-Heavyweight,Silver
112044,Zygmunt Antoni Smalcerz,M,31.0,153.0,52.0,Poland,POL,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Flyweight,Gold
112674,Andrei Socaci,M,18.0,164.0,75.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Lightweight,Silver
114059,Sukanya Srisurat,F,21.0,155.0,58.0,Thailand,THA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,Gold
114769,Josef Steinbach,M,27.0,177.0,114.0,Austria,AUT,1906 Summer,1906,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, One Hand",Gold
114769,Josef Steinbach,M,27.0,177.0,114.0,Austria,AUT,1906 Summer,1906,Summer,Athina,Weightlifting,"Weightlifting Men's Unlimited, Two Hands",Silver
114810,Matthias Steiner,M,25.0,183.0,146.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
114831,Ingo Steinhfel,M,21.0,172.0,75.5,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middleweight,Silver
115585,Trendafil Stoychev,M,23.0,170.0,82.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
115750,Vadim Nikolayevich Streltsov,M,30.0,170.0,94.0,Belarus,BLR,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
115986,Tatyana Sergeyevna Stukalova,F,28.0,160.0,63.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Middleweight,Bronze
116336,Naim Sleymanolu,M,21.0,150.0,62.0,Turkey,TUR,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Featherweight,Gold
116336,Naim Sleymanolu,M,25.0,150.0,62.0,Turkey,TUR,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Featherweight,Gold
116336,Naim Sleymanolu,M,29.0,150.0,62.0,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Featherweight,Gold
116691,Khassaraporn Suta,F,28.0,150.0,57.0,Thailand,THA,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Lightweight,Bronze
117282,Sergey Aleksandrovich Syrtsov,M,25.0,175.0,98.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
117282,Sergey Aleksandrovich Syrtsov,M,29.0,175.0,98.0,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight II,Silver
117371,Gyrgy Szalai,M,29.0,180.0,108.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Heavyweight II,Bronze
117626,Lajos Szcs,M,26.0,145.0,55.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Flyweight,Silver
118074,Lasha Talakhadze,M,22.0,197.0,160.0,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight,Gold
118158,Jaan Talts,M,24.0,174.0,100.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
118158,Jaan Talts,M,28.0,174.0,100.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Heavyweight,Gold
118219,Harald Tammer,M,25.0,176.0,83.0,Estonia,EST,1924 Summer,1924,Summer,Paris,Weightlifting,Weightlifting Men's Heavyweight,Bronze
118289,"Howe Liang ""Tiger"" Tan",M,27.0,160.0,69.5,Singapore,SGP,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Lightweight,Silver
118369,Sopita Tanasan,F,21.0,154.0,48.0,Thailand,THA,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Flyweight,Gold
118411,Tang Gonghong,F,25.0,172.0,120.0,China,CHN,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Super-Heavyweight,Gold
118425,Tang Lingsheng,M,25.0,160.0,60.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Bantamweight,Gold
118560,Mohamed Kheir Tarabulsi,M,21.0,167.0,75.0,Lebanon,LIB,1972 Summer,1972,Summer,Munich,Weightlifting,Weightlifting Men's Middleweight,Silver
118704,tefan Tanadi,M,31.0,183.0,110.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Heavyweight II,Silver
118792,Hossein Tavakoli,M,22.0,180.0,105.0,Iran,IRI,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Heavyweight,Gold
118844,Nurcan Taylan,F,20.0,151.0,48.0,Turkey,TUR,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Flyweight,Gold
120025,Pawina Thongsuk,F,25.0,156.0,68.0,Thailand,THA,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Women's Heavyweight,Gold
120216,Tian Tao,M,22.0,172.0,85.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
120677,Georgi Todorov,M,23.0,154.0,58.0,Bulgaria,BUL,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Featherweight,Silver
121127,Stefan Petrov Topurov,M,24.0,158.0,66.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Featherweight,Silver
121215,Oleksiy Pavlovych Torokhtiy,M,26.0,181.0,105.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Heavyweight,Gold
121393,Gza Tth,M,32.0,172.0,85.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
121759,Henryk Trbicki,M,27.0,159.0,56.0,Poland,POL,1968 Summer,1968,Summer,Mexico City,Weightlifting,Weightlifting Men's Bantamweight,Bronze
121981,Triyatno,M,20.0,161.0,77.0,Indonesia,INA,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Men's Featherweight,Bronze
121981,Triyatno,M,24.0,161.0,77.0,Indonesia,INA,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Men's Lightweight,Silver
122170,Alan Tsagaev,M,23.0,182.0,105.0,Bulgaria,BUL,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Heavyweight,Silver
122188,Tsai Wen-Yee,M,27.0,165.0,56.0,Chinese Taipei,TPE,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Featherweight,Bronze
122222,Svetlana Kaspolatovna Tsarukayeva,F,24.0,162.0,62.0,Russia,RUS,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Middleweight,Silver
122746,Irak'li Turmanidze,M,31.0,182.0,130.0,Georgia,GEO,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Super-Heavyweight,Bronze
122989,Eduard Avtandilovich Tyukin,M,26.0,177.0,84.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Weightlifting,Weightlifting Men's Middle-Heavyweight,Bronze
123223,Denis Ulanov,M,22.0,175.0,,Kazakhstan,KAZ,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
123513,Mara Isabel Urrutia Ocor,F,35.0,170.0,78.0,Colombia,COL,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Women's Heavyweight,Gold
123826,Aleksey Ivanovich Vakhonin,M,29.0,156.0,58.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Bantamweight,Gold
123953,Lidia Valentn Prez,F,31.0,169.0,75.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,Bronze
125210,Aleksandar Varbanov,M,24.0,163.0,78.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Middleweight,Bronze
125217,Yuri Vardanyan,M,24.0,171.0,82.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold
125564,Alla Ivanovna Vazhenina,F,25.0,175.0,75.0,Kazakhstan,KAZ,2008 Summer,2008,Summer,Beijing,Weightlifting,Weightlifting Women's Heavyweight,Silver
125989,Gyz Veres,M,24.0,165.0,78.5,Hungary,HUN,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middleweight,Bronze
125989,Gyz Veres,M,28.0,165.0,78.5,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
126720,"Charles Thomas ""Chuck"" Vinci, Jr.",M,23.0,152.0,56.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Bantamweight,Gold
126720,"Charles Thomas ""Chuck"" Vinci, Jr.",M,27.0,152.0,56.0,United States,USA,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Bantamweight,Gold
126957,"Nicolae ""Nicu"" Vlad",M,20.0,181.0,100.0,Romania,ROU,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
126957,"Nicolae ""Nicu"" Vlad",M,24.0,181.0,100.0,Romania,ROU,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Heavyweight I,Silver
126957,"Nicolae ""Nicu"" Vlad",M,32.0,181.0,100.0,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Heavyweight II,Bronze
126988,Yury Petrovich Vlasov,M,24.0,185.0,130.5,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Heavyweight,Gold
126988,Yury Petrovich Vlasov,M,28.0,185.0,130.5,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Heavyweight,Silver
127485,Arkady Nikitich Vorobyov,M,27.0,169.0,86.0,Soviet Union,URS,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
127485,Arkady Nikitich Vorobyov,M,32.0,169.0,86.0,Soviet Union,URS,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
127485,Arkady Nikitich Vorobyov,M,35.0,169.0,86.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Middle-Heavyweight,Gold
127498,Aleksandr Nikiforovich Voronin,M,25.0,144.0,55.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Flyweight,Gold
128531,Wang Mingjuan,F,26.0,150.0,48.0,China,CHN,2012 Summer,2012,Summer,London,Weightlifting,Weightlifting Women's Flyweight,Gold
129508,Ronny Weller,M,19.0,183.0,130.0,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Weightlifting,Weightlifting Men's Heavyweight II,Bronze
129508,Ronny Weller,M,23.0,183.0,130.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight II,Gold
129508,Ronny Weller,M,26.0,183.0,,Germany,GER,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
129508,Ronny Weller,M,31.0,183.0,130.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Weightlifting,Weightlifting Men's Super-Heavyweight,Silver
129671,Peter Wenzel,M,24.0,168.0,78.0,East Germany,GDR,1976 Summer,1976,Summer,Montreal,Weightlifting,Weightlifting Men's Middleweight,Bronze
